posi	dep1_4	dep1_2	dep3_4
1307	15016	19896	20108
1308	15018	19902	20108
1309	15016	19952	20108
1310	15016	19923	20108
1311	15017	19917	20108
1312	15017	19866	20107
1313	1	803	19877
1314	1	802	19874
1315	1	788	19885
1316	1	786	19819
1317	1	784	19933
1318	1	782	19926
1319	1	780	19881
1320	1	772	19890
1321	1	766	19770
1322	1	762	19845
1323	1	755	19877
1324	1	745	19943
1325	1	744	19912
1326	1	745	19653
1327	1	744	19809
1328	1	744	19856
1329	1	744	19756
1330	1	743	19800
1331	1	743	19865
1332	1	742	19949
1333	1	741	19690
1334	1	741	19828
1335	1	741	19880
1336	1	741	19839
1337	1	741	19851
1338	1	743	19822
1339	1	743	19879
1340	1	744	19832
1341	1	744	19852
1342	1	744	19835
1343	1	744	19744
1344	1	744	19887
1345	1	743	19854
1346	1	743	19885
1347	1	743	19907
1348	1	743	19857
1349	1	742	19917
1350	1	742	19906
1351	1	742	19826
1352	1	742	19881
1353	1	742	19922
1354	1	742	19881
1355	1	740	19779
1356	1	740	19844
1357	1	738	19848
1358	1	734	19826
1359	1	734	19897
1360	1	733	19860
1361	1	732	19870
1362	1	732	19868
1363	1	732	19909
1364	1	730	19886
1365	1	729	19896
1366	1	729	19865
1367	1	729	19881
1368	1	729	19904
1369	1	729	19847
1370	1	729	19884
1371	1	729	19839
1372	1	729	19889
1373	1	729	19831
1374	1	729	19890
1375	1	728	19868
1376	1	729	19837
1377	2	727	19884
1378	2	727	19876
1379	2	727	19870
1380	2	727	19873
1381	2	727	19852
1382	2	726	19885
1383	2	726	19854
1384	2	726	19810
1385	2	726	19856
1386	2	726	19829
1387	2	726	19899
1388	2	726	19802
1389	2	726	19833
1390	2	726	19920
1391	2	727	19891
1392	2	727	19860
1393	2	649	19930
1394	2	647	19862
1395	2	645	19907
1396	2	638	19571
1397	3	637	19476
1398	3	626	19516
1399	4	618	19772
1400	5	617	19838
1401	8	613	19691
1402	248	2287	19629
1403	254	2321	19878
1404	262	2375	19663
1405	266	2395	19745
1406	273	2419	19610
1407	275	2437	19302
1408	276	2451	19752
1409	278	2476	19373
1410	280	2497	19827
1411	283	2516	19876
1412	286	2540	19846
1413	288	2548	19849
1414	291	2563	19623
1415	291	2586	19663
1416	291	2595	19515
1417	294	2608	19756
1418	295	2645	19923
1419	297	2652	19807
1420	298	2661	19786
1421	300	2665	19737
1422	300	2674	19778
1423	304	2682	19807
1424	308	2687	19753
1425	309	2699	19885
1426	311	2718	19910
1427	314	2726	19862
1428	315	2746	19894
1429	316	2763	19891
1430	318	2782	19892
1431	324	2800	19909
1432	328	2816	19886
1433	330	2834	19919
1434	335	2852	19893
1435	338	2877	19878
1436	339	2891	19837
1437	345	2907	19778
1438	351	2924	19854
1439	354	2939	19883
1440	355	2968	19904
1441	359	3010	19896
1442	362	3024	19836
1443	365	3040	19908
1444	370	3076	19918
1445	372	3096	19877
1446	372	3107	19891
1447	372	3113	19918
1448	372	3119	19877
1449	373	3131	19654
1450	373	3140	19695
1451	376	3147	19800
1452	377	3158	19824
1453	378	3166	19852
1454	380	3181	19806
1455	384	3201	19827
1456	385	3214	19848
1457	391	3242	19884
1458	393	3264	19844
1459	394	3269	19781
1460	396	3282	19892
1461	399	3292	19877
1462	404	3302	19856
1463	406	3331	19819
1464	406	3334	19873
1465	391	3333	19862
1466	393	3331	19857
1467	393	3355	19862
1468	395	3359	19910
1469	396	3364	19914
1470	397	3368	19900
1471	397	3379	19880
1472	399	3370	19734
1473	400	3383	19868
1474	401	3383	19865
1475	404	3385	19924
1476	406	3396	19906
1477	407	3405	19697
1478	410	3417	19831
1479	410	3419	19844
1480	411	3421	19813
1481	411	3420	19785
1482	411	3420	19848
1483	412	3433	19939
1484	413	3439	19749
1485	413	3450	19822
1486	413	3451	19896
1487	414	3459	19827
1488	414	3452	19833
1489	415	3468	19838
1490	417	3471	19883
1491	414	3484	19872
1492	412	3477	19864
1493	374	2625	19859
1494	374	2629	19810
1495	401	2631	19887
1496	403	2636	19851
1497	406	2639	19884
1498	406	2643	19898
1499	408	2645	19857
1500	411	2650	19903
1501	415	2658	19896
1502	451	2661	19837
1503	454	2671	19906
1504	457	2676	19910
1505	458	2679	19870
1506	460	2679	19776
1507	460	2681	19839
1508	460	2683	19848
1509	460	2683	19855
1510	460	2687	19888
1511	460	2689	19858
1512	461	2690	19865
1513	461	2692	19867
1514	459	2693	19902
1515	459	2697	19890
1516	459	2701	19884
1517	459	2703	19856
1518	460	2704	19861
1519	460	2705	19892
1520	460	2706	19841
1521	461	2710	19870
1522	463	2711	19875
1523	463	2715	19880
1524	463	2718	19827
1525	463	2719	19880
1526	463	2721	19862
1527	464	2723	19846
1528	464	2725	19143
1529	464	2726	19113
1530	465	2728	19421
1531	465	2728	19612
1532	466	2730	19737
1533	467	2733	19719
1534	467	2734	19770
1535	467	2734	19785
1536	467	2737	19804
1537	467	2738	19821
1538	467	2740	19887
1539	468	2744	19795
1540	468	2745	19826
1541	469	2749	19851
1542	469	2751	19843
1543	470	2752	19823
1544	470	2753	19788
1545	470	2756	19778
1546	471	2758	19873
1547	472	2759	19510
1548	472	2761	19798
1549	472	2763	19703
1550	473	2764	19733
1551	473	2769	19742
1552	474	2771	19672
1553	474	2771	19532
1554	474	2773	19545
1555	474	2777	19376
1556	475	2784	19504
1557	475	2789	19527
1558	475	2792	19361
1559	476	2794	19764
1560	476	2796	19662
1561	476	2797	19809
1562	476	2798	19866
1563	476	2798	19844
1564	476	2801	19880
1565	476	2800	19639
1566	476	2800	19636
1567	476	2803	19568
1568	476	2807	19754
1569	477	2813	19911
1570	477	2816	19818
1571	477	2818	19778
1572	478	2820	19835
1573	479	2821	19861
1574	484	2826	19901
1575	486	2832	19796
1576	486	2832	19872
1577	486	2837	19907
1578	486	2838	19855
1579	486	2837	19887
1580	486	2838	19882
1581	486	2838	19885
1582	486	2839	19903
1583	486	2840	19880
1584	486	2844	19897
1585	486	2845	19883
1586	486	2848	19858
1587	487	2849	19825
1588	487	2853	19785
1589	487	2855	19850
1590	488	2858	19868
1591	489	2861	19888
1592	489	2862	19888
1593	489	2863	19844
1594	489	2864	19903
1595	489	2864	19892
1596	2097	7691	19878
1597	2097	7691	19894
1598	2097	7691	19912
1599	2097	7691	19857
1600	2097	7691	19665
1601	2097	7691	19752
1602	2097	7691	19848
1603	2097	7691	19869
1604	2097	7691	19818
1605	2097	7689	19827
1606	2097	7689	19852
1607	2097	7689	19862
1608	2097	7689	19894
1609	2097	7689	19884
1610	2097	7689	19845
1611	2097	7689	19901
1612	2097	7689	19895
1613	2097	7689	19868
1614	2097	7689	19821
1615	2097	7689	19896
1616	2097	7689	19888
1617	2097	7689	19875
1618	2097	7689	19841
1619	2097	7690	19916
1620	2097	7690	19903
1621	2097	7691	19889
1622	2097	7691	19901
1623	2097	7692	19812
1624	1206	5644	19772
1625	1206	5644	19867
1626	1203	5635	19921
1627	1203	5630	19900
1628	1200	5627	19656
1629	1200	5616	19786
1630	1198	5609	19824
1631	1196	5599	19755
1632	1195	5595	19756
1633	1189	5574	19848
1634	1185	5557	19919
1635	1182	5548	19688
1636	1181	5540	19797
1637	1181	5542	19838
1638	1181	5542	19794
1639	1181	5538	19791
1640	1179	5533	19798
1641	1178	5526	19848
1642	1178	5523	19849
1643	1176	5518	19846
1644	1171	5506	19773
1645	1169	5492	19738
1646	1168	5483	19848
1647	1165	5462	19840
1648	1164	5442	19874
1649	1157	5428	19892
1650	1149	5401	19827
1651	1145	5382	19867
1652	1145	5715	19866
1653	1144	5704	19769
1654	1142	5686	19793
1655	1139	5676	19902
1656	1139	5667	19863
1657	1139	5657	19766
1658	1137	5649	19810
1659	1134	5640	19722
1660	1133	5635	19776
1661	1130	5621	19839
1662	1126	5611	19777
1663	1122	5595	19762
1664	1118	5584	19818
1665	1118	5581	19861
1666	1115	5569	19878
1667	1111	5544	19853
1668	1110	5517	19820
1669	1107	5508	19828
1670	1104	5504	19867
1671	1098	5501	19773
1672	1099	5496	19841
1673	1096	5481	19827
1674	1090	5469	19831
1675	1084	5462	19770
1676	1080	5456	19834
1677	1072	5417	19831
1678	1057	5390	19460
1679	1052	5372	19735
1680	1048	5355	19405
1681	1048	5338	19305
1682	1047	5300	19438
1683	1045	5277	19468
1684	1043	5252	19507
1685	1040	5213	19668
1686	1035	5187	19830
1687	1046	5173	19843
1688	1047	5156	19828
1689	1061	5130	19912
1690	1055	5105	19816
1691	1054	5086	19878
1692	1053	5645	19928
1693	1052	6080	19895
1694	1052	6080	19952
1695	1050	6069	19894
1696	1049	6058	19795
1697	1049	6054	19858
1698	1048	6046	19585
1699	1047	6033	19749
1700	1045	6022	19673
1701	1043	6011	19711
1702	1041	6002	19715
1703	1042	5994	19692
1704	1044	5988	19690
1705	1114	6024	19898
1706	1126	5882	18634
1707	1125	5876	18740
1708	1126	5883	19071
1709	1625	6112	19301
1710	1665	6123	19428
1711	1731	6141	19488
1712	1752	6210	19539
1713	1760	6222	19537
1714	1776	6273	19604
1715	2008	7542	19709
1716	2038	7609	19630
1717	2067	7693	19629
1718	2076	7733	19640
1719	2080	7763	19671
1720	2083	7775	19819
1721	2085	7797	19861
1722	2088	7861	19766
1723	2086	7907	19699
1724	2092	7941	19709
1725	2545	8376	19906
1726	2434	8394	19841
1727	2392	8400	19835
1728	2332	8404	19895
1729	3219	12739	19825
1730	3228	12694	19820
1731	3229	12693	19891
1732	3218	12687	19889
1733	3211	12664	19892
1734	3220	12688	19875
1735	3226	12715	19857
1736	3229	12751	19884
1737	3233	12764	19878
1738	3229	12799	19837
1739	3175	12588	19682
1740	3171	12551	19674
1741	3178	12455	19708
1742	3192	12286	19770
1743	3192	12221	19824
1744	3175	12090	19745
1745	3170	12056	19828
1746	3174	12060	19889
1747	3178	12052	19856
1748	3179	12029	19805
1749	3174	12363	19858
1750	3175	12379	19829
1751	3184	12344	19571
1752	3190	12354	19585
1753	3192	12376	19749
1754	3194	12397	19848
1755	3192	12409	19817
1756	3195	12447	19802
1757	3195	12469	19837
1758	3187	12469	19846
1759	3193	12479	19873
1760	3195	12499	19891
1761	3204	12512	19845
1762	3213	12568	19906
1763	3215	12552	19884
1764	3206	12468	19857
1765	3195	12237	19812
1766	3187	11968	19883
1767	3184	11843	19862
1768	3177	11831	19851
1769	3171	11817	19837
1770	3165	11809	19892
1771	3156	11768	19869
1772	3159	11747	19878
1773	3155	11721	19892
1774	3163	11724	19840
1775	3164	11588	19850
1776	3143	11323	19818
1777	3132	11298	19896
1778	3114	11220	19888
1779	3094	11168	19688
1780	3085	11151	19807
1781	3088	11150	19822
1782	3095	11152	19832
1783	3098	11153	19803
1784	3110	11155	19822
1785	3118	11178	19903
1786	3116	11188	19722
1787	3117	11210	19872
1788	3117	11215	19852
1789	3121	11243	19826
1790	3122	11266	19806
1791	3125	11293	19818
1792	3126	11301	19843
1793	3120	11309	19849
1794	3112	11334	19891
1795	3106	11342	19789
1796	3114	11357	19751
1797	3114	11366	19824
1798	3114	11382	19826
1799	3112	11392	19880
1800	3109	11404	19877
1801	3103	11394	19828
1802	3104	11376	19860
1803	3081	11356	19868
1804	3076	11340	19859
1805	3048	11335	19824
1806	3039	11310	19882
1807	3028	11281	19877
1808	3016	11224	19776
1809	2997	11180	19760
1810	2981	11136	19790
1811	2955	11099	19803
1812	2946	11082	19877
1813	2931	11036	19786
1814	2892	10927	19757
1815	2889	10835	19810
1816	2876	10757	19862
1817	2867	10675	19858
1818	2851	10600	19844
1819	2836	10531	19850
1820	2579	8478	14726
1821	2564	8502	14718
1822	2536	8504	15016
1823	2498	8506	15120
1824	1847	6927	14487
1825	1823	6836	14529
1826	1818	6823	14575
1827	1821	6829	14733
1828	1822	6829	14746
1829	1825	6835	14873
1830	1828	6837	14906
1831	1829	6841	14908
1832	1834	6846	14975
1833	1836	6851	15020
1834	1840	6861	15304
1835	1843	6864	15325
1836	1843	6868	15308
1837	1844	6876	15367
1838	1845	6878	15363
1839	1847	6905	15789
1840	1847	6896	15650
1841	1839	6879	15791
1842	1782	6853	15768
1843	1648	6908	19101
1844	1651	6893	18989
1845	1649	6787	18970
1846	1653	6788	19232
1847	1654	6792	19317
1848	1657	6795	19797
1849	1660	6797	19847
1850	1658	6764	19659
1851	1656	6731	19631
1852	1653	6680	19737
1853	1658	6648	19833
1854	1658	6629	19857
1855	1621	6640	19633
1856	1542	5569	19184
1857	1498	5542	19764
1858	1482	5556	19701
1859	1403	5500	19919
1860	1403	5352	19946
1861	1403	5227	19843
1862	1405	5147	19960
1863	1407	5123	19916
1864	1409	5117	19892
1865	1412	5120	19870
1866	1412	5124	19878
1867	1412	5142	19895
1868	1413	5118	19860
1869	1434	5128	19876
1870	1494	5143	19920
1871	1506	5154	19931
1872	1516	5173	19957
1873	1524	5200	19903
1874	1568	5227	19915
1875	1586	5257	19901
1876	1599	5276	19936
1877	1607	5288	19904
1878	1610	5298	19944
1879	1618	5319	19984
1880	1622	5332	19822
1881	1625	5349	19851
1882	1629	5380	19897
1883	1631	5419	19898
1884	1634	5447	19905
1885	1636	5448	19888
1886	1636	5459	19859
1887	1644	5520	19908
1888	1649	5561	19881
1889	1656	5589	19853
1890	1665	5597	19857
1891	10281	19870	19999
1892	10289	19871	20000
1893	10295	19875	20000
1894	10305	19895	20000
1895	10339	19867	20001
1896	10343	19919	20001
1897	10348	19928	20001
1898	10359	19904	20001
1899	10394	19867	20002
1900	10471	19906	20002
1901	10480	19914	20002
1902	10602	19765	20002
1903	10672	19885	20003
1904	10673	19898	20004
1905	10720	19918	20004
1906	10751	19926	20005
1907	10740	19891	20006
1908	10779	19911	20007
1909	10854	19899	20008
1910	10863	19924	20008
1911	10971	19949	20008
1912	11063	19893	20009
1913	11139	19904	20009
1914	11146	19906	20009
1915	11155	19900	20009
1916	11220	19882	20009
1917	11259	19916	20009
1918	11306	19898	20009
1919	11431	19912	20009
1920	11432	19928	20009
1921	11502	19930	20006
1922	11501	19899	19999
1923	11549	19950	19996
1924	11562	19921	19993
1925	11538	19888	19983
1926	11584	19924	19968
1927	11579	19860	19941
1928	11655	19905	19930
1929	11697	19894	19921
1930	11743	19834	19889
1931	11755	19849	19898
1932	11774	19858	19894
1933	12009	19862	19916
1934	12158	19824	19878
1935	12357	19833	19885
1936	12446	19865	19927
1937	12761	19778	19865
1938	12851	19835	19918
1939	12977	19815	19889
1940	13141	19782	19870
1941	13116	19756	19848
1942	13206	19752	19878
1943	10377	18000	19868
1944	10372	17961	19863
1945	10360	17928	19897
1946	10343	17894	19832
1947	10331	17869	19812
1948	10320	17855	19852
1949	10313	17844	19878
1950	10310	17840	19879
1951	10308	17840	19873
1952	10300	17827	19852
1953	10292	17822	19866
1954	10287	17808	19878
1955	10261	17771	19838
1956	10254	17764	19799
1957	10231	17741	19895
1958	10203	17697	19856
1959	10174	17622	19830
1960	10163	17612	19788
1961	10152	17603	19815
1962	10143	17598	19827
1963	10130	17586	19843
1964	10112	17557	19790
1965	10111	17583	19809
1966	10107	17587	19811
1967	10103	17585	19870
1968	10095	17500	19899
1969	10082	17580	19868
1970	10069	17574	19707
1971	10065	17558	19738
1972	10076	17570	19656
1973	10068	17560	19687
1974	10049	17526	19523
1975	10002	17511	19452
1976	9998	17509	19518
1977	10002	17502	19283
1978	10016	17496	19704
1979	10008	17496	19482
1980	10002	17494	19744
1981	9994	17490	19765
1982	9980	17486	19747
1983	9964	17479	19816
1984	9956	17474	19448
1985	9945	17473	19713
1986	9937	17524	19887
1987	9929	17513	19626
1988	9924	17502	19662
1989	9906	17474	18985
1990	9907	17464	19614
1991	9893	17441	19490
1992	9901	17412	19886
1993	9897	17387	19970
1994	9886	17374	19845
1995	9871	17341	19720
1996	9845	17306	19591
1997	9820	17275	19882
1998	9788	17257	19808
1999	9763	17171	19803
2000	9757	17153	19788
2001	9738	17217	19887
2002	9726	17189	19788
2003	9711	17172	19857
2004	9685	17122	19850
2005	9651	17055	19882
2006	9630	17014	19905
2007	9601	16948	19820
2008	9587	16904	19925
2009	9576	16863	19792
2010	9586	16812	19918
2011	9576	16786	19938
2012	9576	16736	19833
2013	9668	16782	19950
2014	10219	17308	19933
2015	15694	19942	19971
2016	15705	19930	19975
2017	15688	19934	19972
2018	15743	19925	19952
2019	15753	19930	19964
2020	15775	19925	19964
2021	15785	19958	19977
2022	15796	19975	19988
2023	15817	19977	19986
2024	15815	19942	19977
2025	15827	19934	19985
2026	15845	19961	19977
2027	15840	19954	19973
2028	15881	19920	19949
2029	15860	19953	19985
2030	15890	19966	19978
2031	15870	19899	19968
2032	15851	19897	19982
2033	15834	19906	19959
2034	15854	19910	19952
2035	15894	19912	19952
2036	15927	19899	19976
2037	15934	19894	19975
2038	15787	19892	19974
2039	15726	19895	19974
2040	15796	19884	19965
2041	15870	19895	19972
2042	15898	19867	19966
2043	15897	19866	19932
2044	15947	19867	19929
2045	15879	19875	19933
2046	15937	19862	19947
2047	15902	19884	19903
2048	15809	19899	19926
2049	15721	19890	19939
2050	15684	19862	19933
2051	15756	19904	19970
2052	15599	19886	19960
2053	15557	19772	19978
2054	15606	19884	19980
2055	15558	19889	19973
2056	15554	19912	19961
2057	15587	19915	19954
2058	15587	19902	19950
2059	15581	19882	19927
2060	15605	19855	19884
2061	15621	19902	19949
2062	15572	19927	19973
2063	15466	19865	19934
2064	15471	19895	19967
2065	15611	19902	19959
2066	15567	19899	19966
2067	15566	19864	19964
2068	15542	19903	19944
2069	15460	19888	19951
2070	15508	19903	19958
2071	15470	19909	19938
2072	15639	19910	19951
2073	15650	19866	19928
2074	18440	19917	19939
2075	18550	19916	19959
2076	18791	19877	19938
2077	18873	19919	19945
2078	18985	19851	19965
2079	18940	19895	19976
2080	18955	19905	19956
2081	19079	19824	19969
2082	18871	19847	19965
2083	18256	19859	19939
2084	18094	19901	19948
2085	17695	19844	19965
2086	17524	19875	19968
2087	17201	19880	19949
2088	17307	19826	19926
2089	17212	19878	19911
2090	16989	19854	19914
2091	17084	19856	19946
2092	16990	19835	19944
2093	16942	19855	19966
2094	16916	19874	19942
2095	16944	19879	19920
2096	16923	19874	19910
2097	16930	19849	19916
2098	16937	19837	19946
2099	16885	19848	19950
2100	16956	19899	19968
2101	16892	19904	19968
2102	16782	19886	19920
2103	16742	19844	19886
2104	16714	19858	19888
2105	16712	19891	19939
2106	16922	19895	19946
2107	16756	19834	19919
2108	16829	19893	19923
2109	16817	19859	19901
2110	16835	19842	19912
2111	16845	19836	19906
2112	16842	19815	19879
2113	16966	19850	19888
2114	17044	19885	19949
2115	17041	19861	19938
2116	17059	19868	19920
2117	17072	19813	19846
2118	17089	19601	19828
2119	7019	11514	19883
2120	6792	11521	19840
2121	6834	11709	19788
2122	6900	11756	19741
2123	6999	11912	19699
2124	7107	12031	19725
2125	7200	12133	19604
2126	7281	12197	19717
2127	7377	12341	19579
2128	7478	12515	19347
2129	7571	12636	19807
2130	7626	12759	19548
2131	7667	12856	19816
2132	7699	12928	19795
2133	7804	13022	19756
2134	7840	13110	19826
2135	7886	13223	19522
2136	7774	13256	19579
2137	7777	13340	19797
2138	7746	13424	19578
2139	7750	13540	19622
2140	7805	13716	18991
2141	7869	13806	19304
2142	7944	14021	19384
2143	8022	14245	19686
2144	8100	14386	19923
2145	8145	14449	19785
2146	8238	14540	19726
2147	8382	14587	19609
2148	8460	14594	19737
2149	8520	14669	19793
2150	8575	14792	19875
2151	8635	14937	19843
2152	8663	15086	19870
2153	8673	15161	19841
2154	8709	15248	19865
2155	8747	15276	19864
2156	8881	15384	19890
2157	9087	15715	19901
2158	9104	15995	19826
2159	9010	16224	19905
2160	9227	16301	19856
2161	9281	16359	19924
2162	9359	16433	19938
2163	9386	16460	19872
2164	9433	16513	19943
2165	9429	16592	19925
2166	9491	16675	19895
2167	9636	16754	19896
2168	9645	16833	19875
2169	9667	16998	19915
2170	9665	17269	19890
2171	9672	17547	19901
2172	9688	17661	19944
2173	9764	17792	19956
2174	9787	17855	19942
2175	9793	17868	19931
2176	9824	18015	19916
2177	9819	18095	19952
2178	9839	18157	19934
2179	9841	18182	19907
2180	9926	18293	19942
2181	9938	18322	19961
2182	9559	18409	19895
2183	9582	18442	19903
2184	9593	18460	19900
2185	9632	18515	19896
2186	9640	18530	19897
2187	9648	18551	19898
2188	9660	18575	19891
2189	9680	18606	19871
2190	9684	18648	19882
2191	9685	18678	19867
2192	9693	18700	19882
2193	9699	18748	19872
2194	9698	18712	19864
2195	9733	18760	19866
2196	9750	18786	19868
2197	9792	18898	19858
2198	9845	18963	19885
2199	9907	19116	19912
2200	9944	19239	19889
2201	9949	19310	19852
2202	9973	19430	19906
2203	9994	19553	19887
2204	10007	19597	19792
2205	10040	19672	19879
2206	13551	19844	19998
2207	13540	19882	19997
2208	13550	19921	19996
2209	13550	19892	19994
2210	13582	19877	19979
2211	13571	19851	19991
2212	13561	19894	19995
